INC_CRC|BUSINESS_NAME|LATITUDE|LONGITUDE|LIC_NAME|STR_NAME|UNIT_NO|POSTCODE|LEVEL_NO
18E5F5C5A4EF370D|THE MASK|103.849016869869|1.28720345723563|CIRCULAR HOLDINGS PTE. LTD.|CIRCULAR ROAD||49379|
78A2E55A13B13345|AASHIQ ALI RESTAURANT PTE LTD|103.849058348951|1.28701716595656|AASHIQ ALI RESTAURANT PTE. LTD.|CIRCULAR ROAD||49383|
D8792FF560751495|TARAANA|103.849149461006|1.28673473676505|DHAMAAL HINDI MUSIC LOUNGE PTE. LTD.|CIRCULAR ROAD||49389|
6B8D1E937E21F235|CYCLONE PARTY PUB|103.849166841206|1.2866916364359|ONG SIEW NYET|CIRCULAR ROAD||49390|
E5779BB10FCA6153|SUSHI KOIKE|103.849200734506|1.28660447444281|BREAK AWAY PTE. LTD.|CIRCULAR ROAD||49392|
7041A7A6A2B2C9BE|Whitley Road Big Prawn Mee|103.849221385389|1.28656113353176|HO MENG CHUAH|CIRCULAR ROAD|1|49393|1
CD97C14D9E226FE9|H.S.Y.3 BISTRO PUB|103.849552927193|1.28602657583098|H.S.Y.3 BISTRO PTE. LTD.|CIRCULAR ROAD||49403|
CCFD3FD47F211011|The Connoisseur Concerto|103.849640361486|1.28589370146236|SARIKA CONNOISSEUR CAFE PTE LTD|CIRCULAR ROAD||49406|
E110D8574649EA36|BOOMARANG .|103.849677029742|1.2858523220119|Boomarang Bistro & Bar Pte Ltd|CIRCULAR ROAD||49407|
D494363C8EBF1945||103.849302622211|1.28595042356681|Inisfree Pte Ltd|CIRCULAR ROAD||49411|
D494363CD2A7C963||103.849302622211|1.28595042356681|Inisfree Pte Ltd|CIRCULAR ROAD||49411|
8AED44787FE40BC5|VILLAGE NASI LEMAK BAR|103.849264662099|1.28603256184026|DELISH FOOD COLLECTIVE PTE LTD|CIRCULAR ROAD|1|49412|1
0923B1078386FCCC|7 ELEVEN|103.849244568276|1.28606947814028|COLD STORAGE SINGAPORE (1983) PTE LTD|CIRCULAR ROAD||49413|
5A081A2F283BA24F|TENDON KOHAKU|103.849088401406|1.28626406587747|KINGS KNOW INTERNATIONAL PTE. LTD.|CIRCULAR ROAD|1|49418|1
4E1B90C2A9A0071B|THE HITSUJI CLUB|103.84906349498|1.28629807015106|F INNOVATORS SINGAPORE PTE. LTD.|CIRCULAR ROAD|1|49419|1
D8DB8A4D116C9D41|TAKUMEN|103.849036580295|1.2863287011559|GOURMET INNOVATION PTE. LTD.|CIRCULAR ROAD||49420|
9060AEAB69D89C25|HERO`S|103.848963503523|1.28642756134839|Hero?s Bar Singapore Pte. Ltd|CIRCULAR ROAD|1|49423|1
F8DFC3367173FD32|GULP|103.84886464593|1.28669180832588|76 CIRCULAR PTE. LTD.|CIRCULAR ROAD|1|49430|1
1D09A0C544C7ED5D|KHAZANA GROUP|103.848840366009|1.28676383932723|KHAZANA GROUP HOLDING PTE. LTD.|CIRCULAR ROAD|1|49432|1
F3FF0A770FD84FBA|BOLLYWOOD BEATS|103.848825621434|1.28684199372457|MAHADUSHI EVENTS PTE. LTD.|CIRCULAR ROAD|1|49433|2
42B299308A118752|CRAB CAFE AND BAR|103.853982438008|1.28562624191376|FROST BAR PTE LTD|FULLERTON ROAD|11|49213|1
42B29930387061C1|J-CONE JIPANGYI|103.853982438008|1.28562624191376|SINKO F&B PTE. LTD.|FULLERTON ROAD|10|49213|1
42B29930EE803599|THE PELICAN SEAFOOD BAR & GRILL|103.853982438008|1.28562624191376|KITCHEN LANGUAGE PTE. LTD.|FULLERTON ROAD|1|49213|1
42B299306F091106|Starbucks|103.853982438008|1.28562624191376|STARBUCKS COFFEE SINGAPORE PTE. LTD.|FULLERTON ROAD|4|49213|1
42B299303DA14A77|LITTLE SHEEP|103.853982438008|1.28562624191376|NSB HOTPOT PTE. LTD.|FULLERTON ROAD|5|49213|1
09836FBAC139AEF6|XU TING|103.847878063731|1.28347548027405|XU TING PTE. LTD.|CHINA STREET|1|49561|1
09836FBA6EB07EF8|LAI HUAT SIGNATURES|103.847878063731|1.28347548027405|LIM'S RESTAURANT PTE. LTD.|CHINA STREET|1|49565|1
31E6E439CE223027|7 ELEVEN|103.850473124255|1.28311803196574|COLD STORAGE SINGAPORE (1983) PTE LTD|CECIL STREET|2|49705|1
31E6E4391DECFA5C|MIRANA FOODSTUFF|103.850473124255|1.28311803196574|MIRANA FOODSTUFF & SUPPLIER PTE LTD|CECIL STREET|4|49705|1
31E6E439C2D5E371|CHOMP VENTURES|103.850473124255|1.28311803196574|CHOMP VENTURES PTE LTD|CECIL STREET|6|49705|1
AFFC8577487F0A56|MOGAMBO BARS SINGAPORE PTE. LTD.|103.849431927363|1.28621325740623|MOGAMBO BARS SINGAPORE PTE LTD|CANTON STREET|1/2|49745|1
B089975F31B220B0|7 ELEVEN|103.849393063001|1.28638809127707|COLD STORAGE SINGAPORE (1983) PTE LTD|CANTON STREET||49748|
2DC0811DFF021903|THE PENNY BLACK|103.849994098504|1.28586040587559|THE PENNY BLACK PTE LTD|BOAT QUAY||49816|
02BCD4A58C1FF86A|Pasta Fresca Da Salvatore Pte Ltd|103.849831846677|1.2860373811922|PASTA FRESCA DA SALVATORE PTE LTD|BOAT QUAY||49819|
06D0FFE70029FB85|Dallas Boat Quay|103.849799772665|1.2860800918401|DALLAS BOAT QUAY PTE. LTD.|BOAT QUAY||49820|
150B4896A2171329|THE BURGER BAR|103.849673970079|1.28625502575823|NIGHTINGALE OPS PTE.LIMITED|BOAT QUAY||49824|
8841E9A55388D85A|harvest seafood restaurant|103.849608498502|1.28634188680698|HARVEST SEAFOOD RESTAURANT PTE LTD|BOAT QUAY||49826|
1100181DC1DE36D0|VESTPETTA RESTO BAR|103.849503476356|1.28650498244709|VESPETTA RESTO PTE LTD|BOAT QUAY||49829|
CBFC2E891E63A360|PATROS RESTAURANT & BAR|103.849354169689|1.28682020519397|FLAVOURS & AROMAS PTE. LTD.|BOAT QUAY||49836|
1FBECEA0645AFA6C|YAKINIQUEST|103.849337377172|1.28686881943316|YAKINIQUEST PTE. LTD.|BOAT QUAY||49837|
66AE74357E74764D|STATION 51|103.849291801368|1.28700700757563|SPACE ENTERTAINMENT PRIVATE LIMITED|BOAT QUAY||49840|
7903ACB7B6DECE7D|CAT CAFE NEKO NO NIWA|103.84925393058|1.28715106861418|CAT CAFE SINGAPORE PTE. LTD.|BOAT QUAY||49843|
56274D221041E2A7|KINARA NORTH -WEST FRONTIER CUISINE|103.849226599792|1.28731510429261|PATRO HOLDINGS PTE LTD|BOAT QUAY||49846|
59B9B414B78D31FC|SAHARA BAR AND RESTAURANT|103.849226987427|1.2873739259893|SAHARA BAR AND RESTAURANT PTE. LTD.|BOAT QUAY||49847|
ACE16668C81632ED|HIMONOYA|103.84922286242|1.2875502201874|KTSE HOLDINGS PTE. LTD.|BOAT QUAY||49850|
7A2E621F9C229B2A|OMOTENASHI DINING GOSSO|103.849223429958|1.28764041339536|OMOTENASHI PTE. LTD.|BOAT QUAY||49852|
3DCABAE7CACFE168|RU YI CHUAN TONG HUO GUO|103.849237201269|1.28783007670643|TONG XIN ENTERPRISE HOLDING PTE LTD|BOAT QUAY||49856|
A96F655D9F4C8B92|LITTLE LONDON BY HANS IM GLUCK|103.849239747412|1.28792330223712|HANS IM GLUCK H2 PTE. LTD.|BOAT QUAY|1|49858|1
0FD70A5B876FECF3|HANS IM GLUCK (BOAT QUAY)|103.849241099997|1.28796860457725|HANS IM GLUCK H2 PTE. LTD.|BOAT QUAY|1/2|49859|1
04AA292BF7164B6F|D HAPPY FACTORY|103.849195852726|1.28820208925703|TUNGHUA INTERNATIONAL ENTERPRISES PTE LTD|BOAT QUAY||49864|
01D259CD1222A1D0|SOUTH BRIDGE|103.849143356898|1.28843244126109|IL LIDO PTED LTD|BOAT QUAY|1|49869|5
C3B4B0CA5131897B|SPINELLI|103.852316046287|1.28513347736993|SPINELLI PTE LTD|BATTERY ROAD|1|49910|1
7B9F7141262A6E56|SBAGLIATO PTE LTD|103.848575643099|1.2832179845104|Sbagliato Pte Ltd|AMOY STREET|1|49946|1
B397F5402D6E4E1B|sun king ryoriya|103.848227225213|1.28315431205238|SUN KING RYORIYA PTE. LTD.|AMOY STREET|1|49963|1
B397F54042D9971A|LiHo|103.848227225213|1.28315431205238|ROYAL T GROUP PTE. LTD.|AMOY STREET|2|49964|1
B397F54042900C31|TOKYO TAIYAKI|103.848227225213|1.28315431205238|TOKYO TAIYAKI PTE. LTD.|AMOY STREET|4|49964|1
1559F0745886680B|-|103.842908168065|1.28180062455802|WAN SIEW YOONG|SAGO LANE|103|50004|2
6E74948E678461A5|fish supplier|103.843437329467|1.2811973776484|HONG HENG SENG|BANDA STREET|92|50005|3
6E74948E7325DAAA|Famous Fish Head Mee Hoon|103.843437329467|1.2811973776484|TEO NGAK CHAI|BANDA STREET|52|50005|1
6E74948E5E9FFD79|DRINK STALL|103.843437329467|1.2811973776484|TEO NGAK CHAI|BANDA STREET|52|50005|1
FE67011620BE2B4A||103.842567686346|1.28497943320344|MK CAFE (S) PTE. LTD.|NEW MARKET ROAD|1024|50032|2
66BCC939A86285E4|MING TAI MEDICAL AND TRADING|103.84230334753|1.28623521806092|CHOONG TZIEN TAO|UPPER CROSS STREET|150|50034|1
66BCC939FF592ACC|S11 UPPER CROSS STREET FOOD HOUSE|103.84230334753|1.28623521806092|S-11 F&B HOLDINGS PTE. LTD.|UPPER CROSS STREET|132|50034|1
66BCC9397A6E01FE|FISHBALL NOODLE|103.84230334753|1.28623521806092|CY GOURMET PTE. LTD.|UPPER CROSS STREET|132|50034|1
66BCC939970D4F77|HANDMADE NOODLE|103.84230334753|1.28623521806092|BM (CHU YI) PTE. LTD.|UPPER CROSS STREET|132|50034|1
66BCC93949EEAC1A|WESTERN FOOD|103.84230334753|1.28623521806092|COMPACT F & B PTE. LTD.|UPPER CROSS STREET|132|50034|1
66BCC9398812BFAF|DRINKS AND SNACK COUNTER|103.84230334753|1.28623521806092|S-11 F&B HOLDINGS PTE. LTD.|UPPER CROSS STREET|132|50034|1
66BCC939BEF9DF23|PEARL`S HILL 34|103.84230334753|1.28623521806092|PEARL'S HILL 34 PTE. LTD.|UPPER CROSS STREET|170|50034|1
66BCC939B38ABE53|HK SOUP|103.84230334753|1.28623521806092|TAN CHEE KONG|UPPER CROSS STREET|170|50034|1
8FB14A627D286BB9|POH GUAN CAKE HOUSE|103.845704091846|1.28414876522516|TAN BUAY KEE|UPPER CROSS STREET|57|50531|1
8FB14A623BDB2FFE|cut friuts|103.845704091846|1.28414876522516|CHAN PAU TEE|UPPER CROSS STREET|54|50531|1
8FB14A62DA647A88|AFTERNOON TEA|103.845704091846|1.28414876522516|SWEE WEE NANG|UPPER CROSS STREET|57|50531|2
8FB14A626BFA8930|GTL WORLD F & B|103.845704091846|1.28414876522516|YONG MEI YEE|UPPER CROSS STREET|55|50531|2
8FB14A6211757240|MERUTO CHEESECAKE|103.845704091846|1.28414876522516|REUBEN KAUFMANN (ASIA) PTE. LTD.|UPPER CROSS STREET|57|50531|2
8FB14A62802E4CF7|ESSENTIALLY COFFEE|103.845704091846|1.28414876522516|ESSENTIALLY COFFEE PTE. LTD.|UPPER CROSS STREET|60|50531|2
8FB14A62FD64D828|BEE''S BRAND BIRDS NEST & HEALTH PRODUCTS PTE LTD|103.845704091846|1.28414876522516|BEE'S BRAND BIRDS NEST & HEALTH PRODUCTS PTE. LTD.|UPPER CROSS STREET|55|50531|1
8FB14A62ED8763C5|SAN TECK SOON MEDICAL HALL PTE. LTD.|103.845704091846|1.28414876522516|SAN TECK SOON MEDICAL HALL PTE. LTD.|UPPER CROSS STREET|53|50531|1
8FB14A6297851D01||103.845704091846|1.28414876522516|FONG CHEONG PTE LTD|UPPER CROSS STREET|56|50531|1
8FB14A6215B957C8|WHISKIT BAKERY & CAFE|103.845704091846|1.28414876522516|WHISKIT BAKERY AND CAFE PRIVATE LIMITED|UPPER CROSS STREET|33|50531|1
8FB14A62A68A4A39|Yan Palace|103.845704091846|1.28414876522516|YAN PALACE RESTAURANT HOLDINGS PTE LTD|UPPER CROSS STREET|49|50531|1
8FB14A62C5F626A7|BARCOOK BAKERY|103.845704091846|1.28414876522516|BARCOOK BAKERY PTE. LTD.|UPPER CROSS STREET|54|50531|1
90F22B9355DD39F4|KEBUN|103.845776738153|1.28532380255502|EDDY NG TECK WEI|UPPER CROSS STREET|41|51531|1
FC965ABE9DC25FC2|PRESTIGE|103.84493610337|1.28781012625833|THE PRESTIGE VII PTE. LTD.|MERCHANT ROAD|1|58267|2
FC1B4354EBFFAFA1|WOK HEY|103.844697090786|1.28499883856533|WOK HEY PTE. LTD.|NEW BRIDGE ROAD|52C|59413|B1
FC1B4354B8B7D365|EGG STOP|103.844697090786|1.28499883856533|A&G HODL PTE. LTD.|NEW BRIDGE ROAD|51A|59413|B1
FC1B435437C1D076|XIAO BAN SOYA SINGAPORE|103.844697090786|1.28499883856533|XIAO BAN GROUP PTE. LTD.|NEW BRIDGE ROAD|51C|59413|B1
FC1B43540C7BA8BF|TIGER SUGAR|103.844697090786|1.28499883856533|CLOVER LIFESTYLE 1 PTE. LTD.|NEW BRIDGE ROAD|42|59413|B1
FC1B43543BF56DA6|GOFIT|103.844697090786|1.28499883856533|D&Z LIFE PTE. LTD.|NEW BRIDGE ROAD|51B|59413|B1
FC1B4354EB9EBD32|EDO SUSHI PTE LTD|103.844697090786|1.28499883856533|EDO SUSHI PTE LTD|NEW BRIDGE ROAD|2|59413|B1
FC1B435440740418|FAIRPRICE|103.844697090786|1.28499883856533|NTUC FAIRPRICE CO-OPERATIVE LTD|NEW BRIDGE ROAD|1|59413|B1
F021BF687F6151A6|LOBSTERS & ICE CREAM|103.843767504952|1.28417072918499|LOBSTERS & ICE CREAM PTE. LTD.|NEW BRIDGE ROAD||59423|
A246C66DC2D6D7CA||103.843765108561|1.28417411151956|NORTHEAST GOURMET PTE. LTD.|NEW BRIDGE ROAD||59426|
157A01EBF55E783E|LIM CHEE GUAN|103.843634631969|1.28402958097529|LIM CHEE GUAN PTE LTD|NEW BRIDGE ROAD||59429|
C40CFEE71CBD8A2B|LIHO|103.843309607248|1.28365311686751|ROYAL ONE PTE. LTD.|NEW BRIDGE ROAD|9|59432|1
C40CFEE7F49C19B5|K BOX|103.843309607248|1.28365311686751|KOSHIDAKA SINGAPORE PTE. LTD.|NEW BRIDGE ROAD|1/22|59432|4
C40CFEE7C29B352C|MCDONALD`S|103.843309607248|1.28365311686751|HANBAOBAO PTE. LTD.|NEW BRIDGE ROAD|10|59432|1
C40CFEE7D9105B44|CHEERS|103.843309607248|1.28365311686751|CHEERS HOLDINGS (2004) PTE. LTD.|NEW BRIDGE ROAD|6/7|59432|1
833662017AE1415E|I LOVE YOO !|103.842991025399|1.28334344998838|FRAMEWORK VENTURES PTE. LTD.|NEW BRIDGE ROAD||59435|
7B2865D40346FAB7|FRAGRANCE FOODSTUFF|103.842963176857|1.28331211837176|FRAGRANCE FOODSTUFF PTE LTD|NEW BRIDGE ROAD||59441|
498F0427BE6F2215|SI CHUAN VILLAGE|103.843966445659|1.28406976777559|PENG XIN PTE. LTD.|MOSQUE STREET||59484|
5BCD632A0AA4EA2D|JIN MEN DA YUAN|103.844705804246|1.28364818764006|JIN MEN DA YUAN STEAMBOAT PTE. LTD.|MOSQUE STREET||59502|
8CBC243C2FD21261|MOMMA KONG`S|103.845236798048|1.28369905121201|KONG'S INTERNATIONAL PTE. LTD.|MOSQUE STREET||59512|
0EA9FA0EB93A30A4|LUCKY LUCKY CATERING &RESTAURANT|103.84490313535|1.28389333927334|NG ENG HUEE @ NG ENG THYE|MOSQUE STREET||59519|
5213ABC241282AB9|JANG WON KOREAN RESTAURANT|103.844687153069|1.28401089321482|JANG WON KOREAN RESTAURANT PTE LTD|MOSQUE STREET|1|59522|1
ECA78447A58ED58E|CENTRAL PERK|103.842300292967|1.28842849192353|CENTRAL PERK PTE. LTD.|MAGAZINE ROAD|1|59567|1
ECA784474C19517F|EXCEL ENTERTAINMENT|103.842300292967|1.28842849192353|TAN ZUO YONG LEONARD|MAGAZINE ROAD|3|59567|1
9DA9A7DCE10670AA|LAJIA XIAOGUAN|103.84267707774|1.2885666485739|SANFRANCE F&B PTE. LTD.|MAGAZINE ROAD|1/2|59572|1
CB3BE35F903D54AC|RONIN|103.847331453718|1.28778776820179|DAI SUM YUEN PTE LTD|HONGKONG STREET||59660|
BAD58A71C31061B5|BLU KOUZINA|103.847038484003|1.28752160256298|BLU KOUZINA PTE. LTD.|HONGKONG STREET|2|59670|1
69D9CDBA0C7776D5|HICKORY|103.847579249917|1.28718382201592|HICKORY DICKORY PRIVATE LIMITED|HONGKONG STREET||59682|
D9C88341C68968A8|K-SPOT BAR HEALTH PTE LTD|103.844901339347|1.28672853496612|K-SPOT BAR HEALTH PTE. LTD.|HAVELOCK ROAD|25|59763|1
D9C8834134B73A0D|PIZZA HUT|103.844901339347|1.28672853496612|PIZZA HUT SINGAPORE PTE LTD|HAVELOCK ROAD|12|59763|B1
D9C88341792CB9D0|THE CHEF'S PLACE|103.844901339347|1.28672853496612|THE CHEF'S PLACE PTE. LTD.|HAVELOCK ROAD|16|59763|B1
7077099ED0832B3E|MERCHANT COURT|103.845692309106|1.28821803012434|Merchant Court Pte Ltd|MERCHANT ROAD||58281|
7077099E5CD91894|MERCHANT COURT|103.845692309106|1.28821803012434|Merchant Court Pte Ltd|MERCHANT ROAD||58281|
7077099E13789120|Ellenborough Market Cafe|103.845692309106|1.28821803012434|Merchant Court Pte Ltd|MERCHANT ROAD||58281|
7077099E8E17DF38|MERCHANT COURT PTE. LTD.|103.845692309106|1.28821803012434|Merchant Court Pte Ltd|MERCHANT ROAD||58281|
7077099E22FB837C|SWISSOTEL MERCHANT COURT|103.845692309106|1.28821803012434|Merchant Court Pte Ltd|MERCHANT ROAD|0|58281|11
7077099E0FBF129E|Blue Potato|103.845692309106|1.28821803012434|Merchant Court Pte Ltd|MERCHANT ROAD||58281|
7077099E7892A29B|QUAYSIDE KNEIPE|103.845692309106|1.28821803012434|Merchant Court Pte Ltd|MERCHANT ROAD||58281|
1CDAA419CE21003B|cafe iguana|103.844167636287|1.28929246326548|MENU PTE LTD|MERCHANT ROAD|3|58282|1
1CDAA41978538A3C|JUMBO SEAFOOD RIVERSIDE|103.844167636287|1.28929246326548|JUMBO GROUP OF RESTAURANTS PTE. LTD.|MERCHANT ROAD|1|58282|1
1CDAA419C7E15653|BREWERKZ SINGAPORE|103.844167636287|1.28929246326548|MENU PTE LTD|MERCHANT ROAD|5/6|58282|1
C8F3067730FA2B33|HARRY`S @ RIVERSIDE POINT|103.843446039729|1.28892253580398|Harry's International Pte Ltd|MERCHANT ROAD|4|58283|1
A079C2326FAB5F4C|LIME RESTAURANT|103.846290274126|1.28563915201993|PARKROYAL PICKERING HOTEL PTE LTD|UPPER PICKERING STREET|0|58289|1
A079C232D17141E3|LOBBY BAR|103.846290274126|1.28563915201993|PARKROYAL PICKERING HOTEL PTE LTD|UPPER PICKERING STREET|0|58289|1
A079C232F611BF4B|BANQUET|103.846290274126|1.28563915201993|PARKROYAL PICKERING HOTEL PTE LTD|UPPER PICKERING STREET|0|58289|2
A079C23281DAFBF0||103.846290274126|1.28563915201993|ISS CATERING SERVICES PTE. LTD.|UPPER PICKERING STREET||58289|
7C744A36393C4557||103.845047741541|1.28403873064233|THE HOT GATHERING PTE. LTD.|UPPER CROSS STREET||58339|
C832C828D5F429BB|BLACK AND GOLD COFFEE STOP|103.843852002728|1.28549527161101|ONG SERENE|UPPER CROSS STREET|48/58|58357|2
C832C828727DA509|XING TIAN DI|103.843852002728|1.28549527161101|XIN YI DAI SHI GE PTE. LTD.|UPPER CROSS STREET|6|58357|B1
C832C828B331C014|VEGETARIAN CUISINE|103.843852002728|1.28549527161101|XIN YI DAI SHI GE PTE. LTD.|UPPER CROSS STREET|6|58357|B1
C832C8289E5DF0EE||103.843852002728|1.28549527161101|T & C FOOD HOLDINGS PTE. LTD.|UPPER CROSS STREET|6|58357|B1
C832C8281DBC1F4E|YA KUN KAYA CAFE|103.843852002728|1.28549527161101|ARCADIA GROUP PTE. LTD.|UPPER CROSS STREET||58357|
C832C8288C7F5745|7 ELEVEN|103.843852002728|1.28549527161101|COLD STORAGE SINGAPORE (1983) PTE LTD|UPPER CROSS STREET|25A|58357|1
C832C828188C1832|MANNA THE DELI|103.843852002728|1.28549527161101|MANNA THE DELI PTE. LTD.|UPPER CROSS STREET|05J|58357|1
C832C8282B3E1280|LABBAIK RESTAURANT|103.843852002728|1.28549527161101|LABBAIK RESTAURANT PTE. LTD.|UPPER CROSS STREET|46|58357|3
C832C8284449FCB4|warang aneka rasa restaurant|103.843852002728|1.28549527161101|NORAZAD BIN DILAR|UPPER CROSS STREET|48|58357|3
C832C8288F71B342|HO KEE PAU|103.843852002728|1.28549527161101|HKP FOOD TECHNOLOGY PTE. LTD.|UPPER CROSS STREET|18|58357|1
C832C828968E5137|KWAN INN VEGETARIAN FOOD|103.843852002728|1.28549527161101|KWAN INN VEGETARIAN CUISINE PTE. LTD.|UPPER CROSS STREET|13|58357|B1
CC6CA9DCE5DA6665|LA TERRE|103.848095536155|1.28846019711891|LATERRE RESTAURANT PTE. LTD.|UPPER CIRCULAR ROAD|1|58409|1
F0C5D81B3BE27889|YOGURU|103.848418335576|1.28898502527064|T77 PTE. LTD.|UPPER CIRCULAR ROAD|30/31|58416|B1
F0C5D81BF944B421|RICCIOTTI|103.848418335576|1.28898502527064|NOOR HOLDINGS PTE. LTD.|UPPER CIRCULAR ROAD|49/50|58416|B1
D9541B5B80EAD91B|YUM CHA EXPRESS|103.843955474124|1.28289140838535|YUM CHA EXPRESS PTE LTD|TRENGGANU STREET||58479|
D9541B5B107871BB|YUM CHA RESTAURANT|103.843955474124|1.28289140838535|Yum Cha Restaurant Pte Ltd|TERENGGANU STREET|1|58479|2
45D5E78DF96BA0E6|knob N knockers pub|103.843606440787|1.28302677515923|Deepak Lachmadas|TEMPLE STREET||58592|
BBC24E228843EA12|XI LAI JU HAI XIAN|103.843661623074|1.2833277964128|JUN ZE PTE LTD|TEMPLE STREET||58595|
70BB0F4A44C892B4|TIAN TIAN XIANG SHANG HUNAN RESTAURANT|103.843478091963|1.2831001269037|RIME CHEF PRIVATE LIMITED|TEMPLE STREET||58598|
71F25232E4095F25|FENG BO ZHUANG JIU JIA|103.843392357153|1.28314981214814|FENG BO ZHUANG F & B PTE LTD|TEMPLE STREET||58602|
7AFD49A59AF5D949|MEI HEONG YUEN DESSERT SHOP|103.843225898667|1.28324652106292|VONS FOOD PTE LTD|TEMPLE STREET||58610|
B76E00F3E392FCA6|7 ELEVEN|103.848971348878|1.28823031045433|COLD STORAGE SINGAPORE (1983) PTE LTD|SOUTH BRIDGE ROAD||58658|
12223DD850B8CCC4|YUMMY SHIU|103.848735955813|1.28784365974682|SHIU YAKINIKU PTE. LTD.|SOUTH BRIDGE ROAD||58661|
12223DD880E72406|FU MEI SHI|103.848735955813|1.28784365974682|PEH THIAM HOCK|SOUTH BRIDGE ROAD||58661|
12223DD8363B0B2C||103.848735955813|1.28784365974682|CHAN YING LEE|SOUTH BRIDGE ROAD||58661|
053F4B3EC3104663|LEGENDARY BAK KUT TEH PTE. LTD.|103.848350322316|1.28791293098449|LEGENDARY BAK KUT TEH PTE. LTD.|SOUTH BRIDGE ROAD||58679|
C3197B9A306F1DE8|S&L PINSHANG STEAM BOAT RESTAURANT|103.848382670681|1.28714673117779|S&L PINSHANG PTE. LTD.|SOUTH BRIDGE ROAD|1|58686|1
1F6F1B37EF9B0896|7 ELEVEN|103.848284626338|1.28697520087428|COLD STORAGE SINGAPORE (1983) PTE LTD|SOUTH BRIDGE ROAD|1|58693|1
3ED6DAF7CE88161F|KIM HOCK GUAN|103.846432509625|1.28497694457308|LIM SIN CHOON|SOUTH BRIDGE ROAD|2|58727|1
4C734FEBC2ACC6A0|THE SOUTH BRIDGE HOTEL PTE LTD|103.845656810801|1.28341895202626|THE SOUTH BRIDGE HOTEL PTE LTD|SOUTH BRIDGE ROAD||58759|
248351C95BB7B017|CHUAN YANG JI MUTTON SOUP STEAMBOAT PTE LTD|103.845955007141|1.28304084464164|CHUAN YANG JI MUTTON SOUP STEAMBOAT PTE. LTD.|SOUTH BRIDGE ROAD||58760|
DA892F3166AAE034|-|103.845697939261|1.28259252961267|KOH CHRISTINA|SOUTH BRIDGE ROAD||58784|
84DF347ACB8BE8A9|Kim Choo Guan|103.845456680444|1.2821619481715|ADDICTIVE FOOD PTE. LTD.|SOUTH BRIDGE ROAD||58806|
FFEB1C88B03E7ED4|7 ELEVEN|103.844980023601|1.28215830761641|COLD STORAGE SINGAPORE (1983) PTE LTD|SOUTH BRIDGE ROAD||58807|
25756A1CE1159C9C|ADLER HOSTEL|103.845368409963|1.28200527822222|ADLER HOSTEL PTE. LTD.|SOUTH BRIDGE ROAD||58814|
703327C169498053|NANYANG OLD COFFEE|103.844800777203|1.28184373685239|NANYANG OLD COFFEE CHINATOWN LLP|SOUTH BRIDGE ROAD|0|58817|1
9E298D7334F92C6F|JOE & DOUGH|103.847522674168|1.27771181456553|JOE & DOUGH PTE. LTD.|ROBINSON ROAD|1|68912|36
9E298D73B317C1E0|Starbucks|103.847522674168|1.27771181456553|STARBUCKS COFFEE SINGAPORE PTE. LTD.|ROBINSON ROAD|1/2|68912|1
4B0B786F5669F3B9|COFFEE TO GO CAFE|103.848683853773|1.27907646829161|LOH CHAI TEE|ROBINSON ROAD|1|68913|2
4B0B786FA5078479|PARIS BAGUETTE SINGAPORE PTE LTD|103.848683853773|1.27907646829161|PARIS BAGUETTE SINGAPORE PTE. LTD.|ROBINSON ROAD|1|68913|1
67C91C38C99FBE39|JEWEL COFFEE|103.847758643295|1.27815692628806|EKJ PTE LTD|ROBINSON ROAD|1|68914|1
67C91C38FF7D219D|ROLLIE OLIE|103.847758643295|1.27815692628806|HAN HOLDING COMPANY PTE. LTD.|ROBINSON ROAD|3|68914|1
67C91C380001A2B2|THE MARMALADE PANTRY PETITE|103.847758643295|1.27815692628806|KITCHEN LANGUAGE PTE. LTD.|ROBINSON ROAD|2|68914|1
9D3E37E7949B6D08|6OZ ESPRESSO BAR|103.847917741694|1.27955169756225|6OZ ESPRESSO BAR PTE LTD|MCCALLUM STREET||69046|
D937A81557F61122|AWFULLY CHOCOLATE|103.84732958857|1.27940014376813|AWFULLY CHOCOLATE PTE LTD|MCCALLUM STREET|1/2|69047|1
7F98C7C5E678204B|THE GREATER GOODS CO.|103.846222186053|1.27748817382165|THE PROUVE ORDER PTE. LTD.|MAXWELL ROAD|8|69115|1
7F98C7C56BECF376|OTTO RISTORANTE|103.846222186053|1.27748817382165|GIACOMO RESTAURANT PTE. LTD.|MAXWELL ROAD|2|69115|1
DDC699FF6961FDDB|MOI LUM RESTAURANT|103.845003842594|1.2790964416954|MOI LUM RESTAURANT PTE LTD|MAXWELL ROAD|1/2|69116|1
91D703C8F35F01D7|TOASTBOX|103.845209386973|1.27955128114037|BREADTALK PTE LTD|MAXWELL ROAD|2|69118|1
A6BECC773248FF2B|BAN HENG TEOCHEW PORRIDGE|103.845421815876|1.27651602340219|BAN HENG TEOCHEW PORRIDGE (TANJONG PAGAR) PTE. LTD.|MAXWELL ROAD||69119|
A6BECC7720ADF59F|POLAR PUFFS & CAKES|103.845421815876|1.27651602340219|POLAR PUFFS & CAKES PTE LTD|MAXWELL ROAD|5|69119|B1
A6BECC77DE6B1204|JUICE NOW|103.845421815876|1.27651602340219|KEN SENG GUAN|MAXWELL ROAD|8|69119|B1
